sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.111938;0.364517;9.185959;-1.104563;0.03573;9.744181;1.884201;0.535696;-0.736576;-160.9914;298.2631;-45.3621;2147.4836;18.602;15.7135;-37.8494;320.2966;-2.6572;0.8807;5.0;1005.5067;39.94026;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12536;2018-03-13 16:46:21:549
-2.840118;-1.558029;10.031113;-2.79418;-0.930215;9.354018;0.43799;-0.517597;0.715354;-99.5289;208.4193;-71.4239;2147.4836;22.052;18.7134;-31.0989;322.5549;3.6108;13.3537;5.0;1005.5067;39.94026;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12576;2018-03-13 16:46:21:589
-4.465774;-2.690491;10.011948;-3.697311;-1.639434;8.933785;-0.71156;-0.960483;1.022837;-45.5736;95.1383;-79.9689;2147.4836;22.9523;21.8628;-28.0991;324.8772;7.0601;19.2393;5.0;1005.61;39.94026;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12616;2018-03-13 16:46:21:629
-6.105804;-2.941879;9.841965;-3.988333;-1.896553;8.755951;-1.652914;-1.211822;1.240374;-22.8069;74.691;-50.0621;2147.4836;24.1516;24.263;-27.0493;327.2021;10.6185;23.7063;5.0;1005.6633;39.94026;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12656;2018-03-13 16:46:21:669
-5.804138;-2.743164;10.608109;-4.061502;-1.965882;8.706887;-2.049647;-0.46398;1.939475;71.0646;-32.6083;-38.7089;2147.4836;24.3027;24.263;-27.0493;328.4859;11.9135;25.5552;5.0;1005.6633;39.94026;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12696;2018-03-13 16:46:21:709
-4.846451;-1.948288;9.652817;-3.524907;-1.297608;9.058787;-1.235521;-0.460101;0.407096;135.5792;-108.1701;-36.268;2147.4836;24.0021;23.8129;-27.1988;327.494;9.2325;22.9079;5.0;1005.6567;39.94026;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12737;2018-03-13 16:46:21:750
-3.429092;-0.554855;8.898651;-2.946651;-0.620236;9.332895;-0.449845;0.026305;-0.541658;90.169;-70.7559;1.0858;2147.4836;21.5622;20.8084;-31.6513;327.1721;4.9312;18.628;5.0;1005.5967;39.94026;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12776;2018-03-13 16:46:21:789
-2.325363;0.177765;9.96167;-2.49589;-0.184002;9.481934;0.645281;0.478939;0.623147;52.3273;-66.8497;20.4342;2147.4836;21.4111;20.3583;-32.7011;329.0357;1.8543;15.7306;5.0;1005.5967;44.57985;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12816;2018-03-13 16:46:21:829
-0.924759;1.075592;10.373474;-2.117973;0.1821;9.573474;1.430928;0.852869;0.999906;88.2159;-74.8449;-6.6051;2147.4836;20.6619;19.3085;-32.8522;329.0357;1.8543;15.7306;5.0;1005.5234;44.57985;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12857;2018-03-13 16:46:21:870
-1.44429;0.86969;9.880264;-1.590241;0.777809;9.645545;0.263652;0.103279;0.04904;58.9184;-59.3424;-13.5013;2147.4836;17.511;14.8087;-33.7509;323.3669;-1.064;12.4748;5.0;1005.4833;44.57985;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12896;2018-03-13 16:46:21:909
-0.206497;1.722031;11.170746;-1.194591;1.167864;9.663303;0.920641;0.517844;1.315476;51.6559;-50.4311;-6.6654;2147.4836;16.011;13.1592;-36.9019;330.58;-4.5492;9.362;5.0;1005.4833;44.57985;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12936;2018-03-13 16:46:21:949
-0.443512;1.26712;11.046249;-0.748346;1.552069;9.65409;0.331643;0.460283;1.826481;111.6532;-131.8522;-55.0052;2147.4836;14.9612;12.709;-38.5513;327.5373;-6.8395;7.0472;5.0;1005.4866;44.57985;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;12977;2018-03-13 16:46:21:990
0.571625;1.305435;11.951263;0.126714;2.421806;9.502062;-0.158071;-1.284742;1.606324;170.979;-154.9231;-41.1507;2147.4836;10.3119;7.9086;-40.5014;328.3254;-10.7301;2.6082;5.0;1005.47;44.57985;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;13017;2018-03-13 16:46:22:030
0.107147;1.789063;9.327209;1.224168;3.912036;8.908859;-1.714009;-2.321146;0.790921;231.8313;-182.938;-50.8551;2147.4836;7.0114;1.7578;-41.1011;329.8412;-16.9932;-2.9691;5.0;1005.47;44.57985;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;13057;2018-03-13 16:46:22:070
1.040878;3.919907;8.683167;2.094413;5.38663;7.922628;-1.09174;-1.705403;0.615226;257.2828;-169.1439;-48.658;2147.4836;1.4618;-4.9911;-41.1011;327.7719;-29.5225;-12.1983;5.0;1005.46;44.57985;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;13096;2018-03-13 16:46:22:109
0.301071;5.53598;6.686402;2.618467;6.990319;6.359989;-2.431446;-1.12133;-0.105511;295.2469;-40.8482;4.3206;2147.4836;-3.4882;-13.8412;-40.6509;324.3084;-41.3371;-20.015;5.0;1005.3867;51.85544;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;13137;2018-03-13 16:46:22:150
2.151795;7.863144;3.040039;2.851379;7.937308;5.003916;-0.84592;-0.568525;-2.514333;189.8395;-51.1637;31.0539;2147.4836;-4.9881;-20.5917;-36.1511;318.0315;-54.0354;-29.6758;5.0;1005.3867;51.85544;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;13177;2018-03-13 16:46:22:190
3.540436;8.440155;2.549225;3.148583;8.377204;4.009897;0.356989;-0.205369;-0.44216;173.7259;-47.3178;21.1659;2034.0;-8.8882;-25.3922;-33.7509;316.3573;-58.6755;-38.1391;5.0;1005.2967;51.85544;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;13217;2018-03-13 16:46:22:230
3.291428;8.590988;1.232422;3.330613;8.678722;3.12365;-0.231281;-0.421995;-1.519402;125.0198;-2.7015;24.767;1476.0;-9.0378;-29.1412;-30.1514;303.6521;-62.2495;-46.8366;5.0;1005.22;51.85544;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;13257;2018-03-13 16:46:22:270
3.799011;9.115326;0.545273;3.495934;8.842208;2.400873;-0.014058;-0.079154;-1.808431;78.084;-5.9363;19.5791;1162.0;-9.0378;-29.7409;-28.801;294.3635;-64.3764;-55.5202;5.0;1005.22;51.85544;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;13296;2018-03-13 16:46:22:309
3.729569;9.158417;-0.082001;3.578239;8.891234;2.076663;0.166636;0.205488;-2.191323;4.4754;27.2062;9.5085;1162.0;-9.3384;-30.6412;-27.7512;294.3635;-64.3764;-55.5202;5.0;1005.1934;51.85544;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;13336;2018-03-13 16:46:22:349
4.253906;8.071442;2.582749;3.547865;8.840325;2.330599;0.67294;-0.727975;0.098601;-34.648;18.1113;-10.9991;1006.0;-9.7885;-30.7922;-27.1515;288.4039;-65.0469;-59.8709;5.0;1005.19;51.85544;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13377;2018-03-13 16:46:22:390
2.60669;8.248612;3.178894;3.505874;8.840625;2.392189;-0.940118;-0.679273;0.828895;4.109;-7.9506;-3.9805;982.0;-9.7885;-29.4418;-27.301;293.6527;-64.3509;-56.699;5.0;1005.19;51.85544;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13417;2018-03-13 16:46:22:430
2.793442;8.215103;2.767105;3.554952;8.88279;2.151456;-0.807183;-0.745859;0.554602;36.3353;-42.9849;5.4196;982.0;-9.4879;-29.7409;-27.7512;293.3695;-64.5205;-56.2356;5.0;1005.22;58.06807;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13456;2018-03-13 16:46:22:469
2.709641;8.174393;2.771881;3.651982;8.937309;1.719859;-0.935344;-0.844336;1.045666;73.1401;-50.7362;11.2789;1001.0;-9.4879;-30.0415;-27.301;290.9682;-64.9302;-58.8177;5.0;1005.2667;58.06807;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13496;2018-03-13 16:46:22:509
2.779083;8.24144;0.906799;3.863787;8.960993;0.970644;-0.706619;-0.542027;-0.33297;91.6334;-67.0325;31.7865;1001.0;-11.1389;-32.1411;-25.2014;286.4863;-65.6928;-64.7824;5.0;1005.2667;58.06807;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13536;2018-03-13 16:46:22:549
4.577118;9.086594;-0.805054;4.029011;8.930863;0.420869;0.415702;0.04639;-1.076837;69.0503;-48.5995;27.4528;956.0;-14.1388;-32.7408;-20.7016;280.6578;-66.0312;-75.8982;5.0;1005.28;58.06807;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13577;2018-03-13 16:46:22:590
5.25708;9.110535;-1.702881;4.237038;8.844055;0.024125;0.956492;0.202493;-1.721203;2.705;6.3926;25.1945;956.0;-15.1886;-33.342;-20.2515;272.2192;-65.2656;-87.0411;5.0;1005.24;58.06807;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13616;2018-03-13 16:46:22:629
5.39354;9.057861;-0.359726;4.383774;8.769739;0.211167;0.948473;0.21221;-0.837149;-35.1979;36.2391;14.3913;813.0;-15.1886;-33.1909;-20.2515;267.6388;-64.0348;-89.5444;5.0;1005.24;58.06807;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13657;2018-03-13 16:46:22:670
4.220383;8.344391;0.502182;4.406248;8.750927;0.420292;0.059189;-0.362792;0.074884;-21.1598;21.5908;-5.1398;781.0;-15.1886;-32.5912;-20.401;269.4019;-63.2146;-85.7568;5.0;1005.2233;58.06807;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13697;2018-03-13 16:46:22:710
4.138977;8.710693;-0.362122;4.353509;8.764234;0.636838;-0.202582;-0.125862;-0.95497;-11.6994;33.431;-5.5673;781.0;-15.1886;-31.9916;-21.7514;273.4508;-63.23;-83.2016;5.0;1005.2466;58.06807;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13737;2018-03-13 16:46:22:750
4.883576;8.964478;-0.256775;4.339022;8.75132;0.870455;-0.090709;-0.21877;-1.284725;-50.5176;50.4599;0.5971;781.0;-15.1886;-32.2922;-22.6517;276.401;-63.3191;-80.429;5.0;1005.2466;54.0365;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13777;2018-03-13 16:46:22:790
4.852448;8.930969;0.200516;4.198314;8.740376;1.466419;0.907994;0.226274;-1.313511;-83.2326;61.0193;-34.1313;781.0;-12.6389;-32.1411;-24.9023;277.7811;-62.9841;-73.8407;5.0;1005.2834;54.0365;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13816;2018-03-13 16:46:22:829
4.30658;8.528732;0.557251;3.80768;8.718013;2.380804;0.412904;-0.150813;-1.887632;-110.8812;98.9833;-46.2774;877.0;-10.6155;-31.5445;-26.6052;285.2125;-62.9539;-62.7803;5.0;1005.29;54.0365;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13856;2018-03-13 16:46:22:869
3.619446;8.490433;0.775116;3.390026;8.635303;3.179568;0.341841;-0.084676;-2.545438;-158.6108;149.0323;-61.6584;919.0;-8.0643;-28.8437;-27.8061;285.2125;-62.9539;-62.7803;5.0;1005.29;54.0365;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13897;2018-03-13 16:46:22:910
0.286713;6.5224;2.690491;2.542083;8.244299;4.66259;-1.758812;-1.492789;-2.492865;-249.0035;222.5186;-50.3672;919.0;-0.1144;-24.6445;-35.3058;306.2749;-57.2125;-28.5996;5.0;1005.3066;54.0365;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13936;2018-03-13 16:46:22:949
-1.420349;5.325302;4.991318;1.318736;7.124088;6.608987;-2.699169;-1.918323;-1.476057;-277.8123;240.5241;-5.8112;977.0;1.2344;-21.6431;-38.0051;306.2749;-57.2125;-28.5996;5.0;1005.34;54.0365;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;13976;2018-03-13 16:46:22:989
-0.539291;4.920685;6.451767;-0.025841;5.721106;7.964839;-0.52183;-0.832117;-1.586425;-273.0519;293.6855;16.7107;1140.9999;11.1343;-10.3943;-39.505;324.4911;-35.6894;0.1859;5.0;1005.34;54.0365;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14017;2018-03-13 16:46:23:030
-0.496185;3.670899;8.580215;-1.290136;4.366252;8.685723;1.171758;-0.490992;-0.468987;-245.3413;142.2568;-76.4902;1496.9999;17.5842;-4.9942;-38.9053;324.4911;-35.6894;0.1859;5.0;1005.3699;54.0365;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14057;2018-03-13 16:46:23:070
-1.966232;1.140228;9.966461;-2.070747;2.703402;9.196413;-0.264479;-1.501011;0.413233;-187.4195;5.4773;-80.7628;1496.9999;20.8847;4.9057;-36.055;312.9522;-21.3963;11.4187;5.0;1005.41;49.32454;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14096;2018-03-13 16:46:23:109
-1.5233;-0.279526;9.976044;-1.932824;1.152423;9.544972;0.272797;-1.663343;0.442987;-212.1996;-46.4024;-112.44;2147.4836;20.8847;10.6064;-35.9055;322.8475;-13.1013;12.4847;5.0;1005.41;49.32454;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14137;2018-03-13 16:46:23:150
-1.341339;-3.645782;10.876266;-1.617999;-0.804514;9.638736;0.067544;-2.593872;0.6271;-316.6305;-59.8915;-60.9257;2147.4836;16.3849;18.8568;-34.8557;333.5842;-0.0259;10.3576;5.0;1005.45;49.32454;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14176;2018-03-13 16:46:23:189
-2.186493;-5.666488;13.799576;-1.239209;-2.33454;9.443763;-0.43275;-3.051444;5.326066;-186.992;-69.9009;-71.1188;2147.4836;14.7354;24.7055;-29.4556;331.5855;9.5623;8.4772;5.0;1005.43;49.32454;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14216;2018-03-13 16:46:23:229
-0.649414;-4.146164;11.747742;-0.323487;-3.515881;9.149006;-0.691181;-0.836667;2.581247;-101.482;-146.1341;-63.6727;2147.4836;14.1357;29.8065;-28.1052;327.9089;19.2479;4.4925;5.0;1005.43;49.32454;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14257;2018-03-13 16:46:23:270
-1.142624;-3.85646;9.011169;0.330886;-4.108502;8.898376;-1.460742;0.285555;-0.089296;-82.4999;-43.0453;6.7012;2147.4836;11.4349;31.0059;-27.5055;325.8796;23.6178;-1.4909;5.0;1005.35;49.32454;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14297;2018-03-13 16:46:23:310
3.801407;-3.710419;6.928223;1.156033;-5.000597;8.356315;3.321787;1.400051;-1.806478;-170.5733;-153.9466;-39.014;2147.4836;6.0349;32.8064;-26.1551;334.6045;28.0093;-4.8304;5.0;1005.2433;49.32454;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14336;2018-03-13 16:46:23:349
0.758377;-4.1725;9.11412;1.878312;-5.862472;7.633724;-1.007769;1.633403;1.210656;-209.0252;-100.2353;-34.2537;2147.4836;3.3356;35.6567;-20.755;334.6045;28.0093;-4.8304;5.0;1005.2433;49.32454;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14376;2018-03-13 16:46:23:389
2.077576;-6.341644;7.019196;2.084886;-6.850862;6.69995;-0.714695;0.60963;0.305728;-129.5581;-7.3403;41.9183;2147.4836;1.535;38.8062;-16.5558;341.0866;36.7129;-13.8233;5.0;1005.1934;49.7471;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14417;2018-03-13 16:46:23:430
2.747955;-7.3927;6.547547;1.97911;-7.480862;6.024135;0.517419;0.141618;0.264289;-121.5621;-32.9746;3.8319;2147.4836;1.0849;40.9058;-11.4548;344.5182;44.3143;-17.2851;5.0;1005.16;49.7471;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14456;2018-03-13 16:46:23:469
-2.322967;-6.530792;5.060745;2.321927;-7.809818;5.457634;-4.602561;0.832607;-0.800002;-70.7201;-94.0708;-21.8024;2147.4836;1.0849;42.4057;-8.905;348.5762;49.7148;-18.1869;5.0;1005.16;49.7471;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14496;2018-03-13 16:46:23:509
1.965042;-9.638458;5.343262;2.283989;-8.038315;5.13218;-0.411441;-1.578552;0.586367;-86.894;26.4736;56.3839;2147.4836;0.6348;43.1564;-5.7556;348.4628;52.7858;-23.0471;5.0;1005.1833;49.7471;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14537;2018-03-13 16:46:23:550
4.234757;-8.355163;2.549225;2.118481;-8.54685;4.316685;2.317335;0.180256;-1.904091;-182.8419;-3.4341;-45.7896;2147.4836;0.1846;43.4555;-3.5049;353.1906;56.6151;-23.2598;5.0;1005.17;49.7471;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14577;2018-03-13 16:46:23:590
1.984207;-9.695923;5.446213;2.439908;-8.981014;3.091704;-0.173473;0.255734;1.563141;-182.292;10.5436;-5.9336;2147.4836;-0.5646;43.6066;2.0447;358.486;62.8273;-30.7224;5.0;1005.16;49.7471;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14617;2018-03-13 16:46:23:630
3.854065;-10.37587;5.252274;2.095903;-9.217244;2.611511;0.936619;-1.259828;2.954116;18.1471;24.7032;78.6007;2147.4836;-0.7156;43.6066;6.694;10.6239;66.3208;-38.2798;5.0;1005.16;49.7471;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14657;2018-03-13 16:46:23:670
2.372055;-9.813232;3.00412;1.612161;-9.243901;2.849845;0.835806;-0.492374;0.110651;35.1148;29.0981;31.7865;2147.4836;-0.7156;43.6066;6.694;12.9095;70.6038;-35.2966;5.0;1005.1199;49.7471;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14696;2018-03-13 16:46:23:709
0.705704;-10.27771;3.882797;1.379068;-9.213625;3.062299;-1.125347;-1.178983;0.290036;27.0585;11.1539;26.415;2147.4836;2.5848;43.6066;6.2439;0.303;70.2608;-27.5216;5.0;1005.1301;50.73862;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14736;2018-03-13 16:46:23:749
1.016937;-10.782898;7.689575;1.278739;-9.124493;3.3584;-0.209537;-1.42316;3.655247;108.7847;0.0455;0.1093;2147.4836;2.7344;43.7561;5.4947;357.2675;68.5034;-20.8447;5.0;1005.1301;50.73862;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14777;2018-03-13 16:46:23:790
2.884415;-9.128494;4.893143;1.631057;-8.400587;4.789591;1.002321;-0.873628;-7.74E-4;294.3316;-48.7219;-99.0122;2147.4836;2.2842;44.2062;-4.1046;350.9627;58.9393;-18.8059;5.0;1005.1533;50.73862;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14816;2018-03-13 16:46:23:829
2.731186;-6.585861;6.497269;2.733415;-6.791994;6.524389;0.533471;0.676732;-0.222012;323.5669;-74.2958;-147.352;2147.4836;1.091;42.5598;-11.0535;350.9627;58.9393;-18.8059;5.0;1005.1867;50.73862;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14856;2018-03-13 16:46:23:869
1.962647;-5.005676;8.477264;3.3554;-5.361449;7.494434;-1.398822;-0.072767;0.561379;370.8087;-40.9094;-55.8602;2147.4836;-2.6596;36.5601;-21.4035;340.6589;43.8355;-22.7314;5.0;1005.1867;50.73862;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14897;2018-03-13 16:46:23:910
2.941879;-4.19165;8.098984;3.536825;-2.944846;8.659627;-0.591629;-1.435905;-0.812941;361.4698;30.3798;8.4707;2147.4836;-4.1595;28.7598;-29.2023;340.7383;27.7501;-24.0056;5.0;1005.2333;50.73862;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14936;2018-03-13 16:46:23:949
4.28743;-1.972229;8.005615;3.268555;-0.686132;9.220421;1.000731;-1.692287;-1.312405;287.862;17.2571;-26.5024;2147.4836;-3.1097;22.76;-35.9528;338.1108;12.7385;-21.0449;5.0;1005.2867;50.73862;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;14977;2018-03-13 16:46:23:990
2.877243;-0.143066;8.079834;3.550332;0.956341;9.091257;-0.22246;-1.299576;-1.302294;201.4969;-89.0665;-55.4939;2147.4836;-2.6596;13.4598;-39.1022;327.9735;4.012;-19.519;5.0;1005.2867;50.73862;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;15017;2018-03-13 16:46:24:030
2.257141;1.370071;7.342423;3.961672;1.905259;8.766158;-2.060264;-0.858245;-1.198472;118.9769;-60.319;-21.68;2147.4836;-4.7592;7.3105;-40.4526;319.0074;-9.1918;-23.1839;5.0;1005.3699;50.73862;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;15056;2018-03-13 16:46:24:069
4.577118;2.308609;8.211518;4.23359;2.254347;8.553656;0.24462;-0.013666;-0.433397;10.3347;-40.1768;10.8514;2147.4836;-7.46;7.1594;-40.7532;324.1958;-13.1173;-25.6863;5.0;1005.42;43.918;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;15096;2018-03-13 16:46:24:109
4.727951;2.516907;7.763794;4.686956;2.311536;8.29817;0.444055;0.103074;-0.262626;13.8134;-126.7246;-20.7035;2147.4836;-8.6594;7.0099;-40.7532;325.0603;-13.3949;-27.998;5.0;1005.42;43.918;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;15137;2018-03-13 16:46:24:150
4.045609;2.90715;6.154892;5.354695;2.45774;7.839462;-1.435525;0.375124;-1.713033;27.1197;-219.9255;-11.243;2147.4836;-9.8587;6.7093;-40.6021;325.0603;-13.3949;-27.998;5.0;1005.4467;43.918;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;15176;2018-03-13 16:46:24:189
6.504456;1.844132;3.89238;6.680344;2.56414;6.705861;-0.335588;-0.582106;-2.965109;-38.4327;-329.1788;-19.7269;2147.4836;-19.31;5.3604;-36.1023;318.3058;-14.9186;-37.7944;5.0;1005.3833;43.918;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;15216;2018-03-13 16:46:24:229
9.073425;3.646958;6.435013;8.196976;2.407355;4.81504;1.722517;-0.155328;-2.058936;-131.3888;-359.6347;-53.7847;2147.4836;-26.9592;5.3604;-31.4529;321.778;-14.9647;-49.682;5.0;1005.3833;43.918;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;15257;2018-03-13 16:46:24:270
9.559448;2.794632;5.683243;8.759617;2.463209;3.656789;0.675267;-0.027188;2.436797;-33.7938;-204.3619;-78.321;2147.4836;-30.2597;7.1594;-22.0032;332.4863;-14.2103;-59.5693;5.0;1005.29;43.918;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;15297;2018-03-13 16:46:24:310
8.254608;1.880035;2.501343;9.079733;3.012372;2.157416;-0.534183;-1.121042;0.91629;25.2269;-195.2066;-76.4291;2147.4836;-36.8591;6.7093;-18.103;329.2487;-15.6748;-71.1709;5.0;1005.2233;43.918;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;11 / 19;15336;2018-03-13 16:46:24:349
9.231445;3.342896;1.852509;9.121989;3.50198;0.83418;0.025037;-0.244185;0.95959;25.8983;-145.3403;-50.4276;2147.4836;-38.2095;1.7593;-13.1531;334.8284;-19.0467;-79.5492;5.0;1005.2233;43.918;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15377;2018-03-13 16:46:24:390
9.487625;4.05159;2.443878;9.061534;3.715822;0.501662;0.410816;0.405691;1.879206;12.5929;49.667;-16.8584;2147.4836;-38.8092;1.9104;-11.9522;329.8157;-21.5658;-86.4508;5.0;1005.2;42.77007;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15417;2018-03-13 16:46:24:430
8.568253;4.295792;2.52768;8.979434;3.571051;1.669653;-0.52432;0.668849;0.887715;5.1468;225.3259;41.6744;2147.4836;-39.4089;1.3092;-11.5021;331.0592;-22.3475;-85.4734;5.0;1005.2;42.77007;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15457;2018-03-13 16:46:24:470
7.703949;2.780258;2.376846;8.692946;3.106437;3.30955;-0.785306;0.213686;-0.835821;-39.1644;439.254;135.4847;2147.4836;-32.8094;4.9103;-24.1028;328.1685;-18.4676;-69.1573;5.0;1005.2;42.77007;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15496;2018-03-13 16:46:24:509
7.8452;1.851318;4.191651;7.503121;2.042262;5.975176;0.236894;0.124931;-2.612859;-99.5289;461.4708;155.8096;2147.4836;-20.0592;8.6594;-34.7534;318.0538;-12.02;-51.4676;5.0;1005.2;42.77007;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15536;2018-03-13 16:46:24:549
6.08786;1.487396;7.493256;5.268794;0.901878;8.221729;1.454335;0.539861;-1.221209;-74.3824;366.9278;77.6242;2147.4836;-12.41;12.1094;-37.4527;318.0538;-12.02;-51.4676;5.0;1005.2734;42.77007;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15576;2018-03-13 16:46:24:589
3.054413;0.014954;9.636063;3.720526;0.633601;9.051332;-0.301717;-0.499116;0.255935;0.7519;186.9352;-8.0083;2147.4836;-5.9601;14.0594;-39.1022;324.1939;-4.5009;-29.4572;5.0;1005.2734;42.77007;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15617;2018-03-13 16:46:24:630
